arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule,combined_load_score
40.8857,2,97.3,0.43,23,3,0,156.975
40.8892,2,0.0,0.1,8,3,1,40.05
40.8944,0,0.0,0.66,28,3,2,0.33
40.8982,2,0.0,0.52,17,3,1,40.26
40.9024,2,0.0,0.05,8,3,1,40.025
40.9078,2,0.0,0.02,3,3,1,40.01
40.9138,0,0.0,1.69,28,3,2,0.845
40.9188,3,0.0,1.03,22,3,1,60.515
40.9265,2,0.0,0.31,25,3,1,40.155
40.9323,2,0.0,0.16,6,3,1,40.08
40.9375,0,0.0,1.92,34,3,2,0.96
40.9452,2,0.0,0.04,1,3,1,40.02
40.9534,2,0.0,0.1,15,3,1,40.05
40.9612,2,0.0,0.18,10,3,1,40.09
40.9705,2,0.0,0.08,11,3,1,40.04
40.9787,2,0.0,0.13,8,3,1,40.065
40.985,2,0.0,0.66,49,3,1,40.33
40.9931,2,0.0,0.13,8,3,1,40.065
41.0019,2,0.0,0.54,13,3,1,40.27
41.0093,2,0.0,0.52,30,3,1,40.26
42.0192,2,0.0,0.78,47,3,1,40.39
42.0278,2,0.0,0.99,17,3,1,40.495
42.0385,2,0.0,0.04,3,3,1,40.02
42.0444,2,1.8,1.9,21,3,1,43.11
42.0553,2,0.0,0.02,3,3,1,40.01
42.063,3,0.0,0.14,6,3,1,60.07
42.0708,2,0.0,0.81,13,3,1,40.405
42.078,2,0.0,0.09,3,3,1,40.045
42.0834,2,0.0,0.01,2,3,1,40.005
42.0875,4,0.0,0.42,18,3,0,80.21
42.0926,2,0.0,0.13,10,3,1,40.065
42.0971,2,0.0,0.14,8,3,1,40.07
42.1034,2,0.0,0.01,2,3,1,40.005
42.1094,2,0.0,3.78,79,3,1,41.89
42.1156,2,0.0,0.22,23,3,1,40.11
42.1232,2,0.0,0.24,13,3,1,40.12
42.1286,2,0.0,0.05,6,3,1,40.025
42.1329,2,0.0,0.03,1,3,1,40.015
42.137,0,0.0,0.09,28,3,2,0.045
42.1421,2,0.0,0.01,2,3,1,40.005
42.1471,1,0.0,0.09,16,3,2,20.045
42.1518,2,0.0,0.09,9,3,1,40.045
42.1569,2,0.0,0.05,9,3,1,40.025
42.1621,2,0.0,0.03,2,3,1,40.015
42.167,2,0.0,0.3,5,3,1,40.15
42.1714,3,0.0,0.09,21,3,1,60.045
42.1776,2,41.1,1.99,36,3,1,90.315
42.1822,2,0.0,0.34,24,3,1,40.17
42.1863,2,0.0,0.21,8,3,1,40.105
42.1906,2,0.0,0.03,2,3,1,40.015
42.1953,2,0.0,0.63,60,3,1,40.315
42.199,2,0.0,0.04,4,3,1,40.02
42.2032,2,0.0,0.73,31,1,1,40.365
42.2089,0,0.0,0.32,29,3,2,0.16
42.2141,2,0.0,0.26,31,3,1,40.13
42.2192,2,0.0,0.38,11,3,1,40.19
42.2236,2,0.0,0.0,38,1,1,40.0
42.2286,2,0.0,0.01,17,3,1,40.005
42.2331,2,0.0,0.13,11,3,1,40.065
42.2375,2,0.0,0.3,5,3,1,40.15
42.2425,2,0.0,0.44,48,3,1,40.22
42.2468,2,0.0,0.05,9,3,1,40.025
42.2513,2,0.0,0.08,11,3,1,40.04
42.2549,2,0.0,0.07,24,3,1,40.035
42.2612,2,0.0,0.11,7,3,1,40.055
42.2656,2,0.0,0.19,2,3,1,40.095
42.2694,2,0.0,0.06,8,3,1,40.03
42.2751,2,0.0,0.01,17,3,1,40.005
42.2805,2,0.0,0.04,3,3,1,40.02
42.2852,0,0.0,1.41,29,3,2,0.705
42.2888,2,0.0,0.04,4,3,1,40.02
42.2942,0,0.0,0.16,29,3,2,0.08
42.2987,2,0.0,0.41,29,3,1,40.205
42.3028,2,0.0,0.01,2,3,1,40.005
42.3089,2,0.0,0.06,9,1,1,40.03
42.3145,2,0.0,0.32,20,3,1,40.16
42.3188,2,0.0,0.19,16,3,1,40.095
42.324,2,0.0,0.07,2,3,1,40.035
42.3287,4,0.0,0.2,15,3,0,80.1
42.333,2,0.0,0.22,6,3,1,40.11
42.3367,2,0.0,0.07,3,3,1,40.035
42.341,2,0.0,0.95,16,1,1,40.475
42.3458,2,0.0,1.13,46,3,1,40.565
42.3496,2,0.0,2.5,27,3,1,41.25
42.3544,2,0.0,0.19,7,3,1,40.095
42.3597,2,0.0,0.03,4,3,1,40.015
42.3647,0,0.0,0.08,14,3,2,0.04
42.37,2,0.0,0.07,8,3,1,40.035
42.374,2,0.0,0.17,30,3,1,40.085
42.3794,4,0.0,0.07,3,3,0,80.035
42.3832,2,0.0,0.03,3,3,1,40.015
42.3873,2,0.0,0.3,11,3,1,40.15
42.3932,0,0.0,0.12,44,3,2,0.06
42.3977,2,0.0,0.14,11,3,1,40.07
42.4028,2,0.0,0.11,8,3,1,40.055
42.4086,2,0.0,0.19,26,3,1,40.095
42.4141,2,0.0,0.87,17,1,1,40.435
42.4191,2,0.0,0.04,5,3,1,40.02
42.4237,2,0.0,0.2,8,3,1,40.1
42.4286,2,0.0,0.77,15,3,1,40.385
42.4341,2,0.0,0.03,2,3,1,40.015
42.4383,3,0.0,0.21,24,3,1,60.105
42.4447,2,0.0,0.05,9,3,1,40.025
42.4506,0,0.0,0.06,28,3,2,0.03
42.4567,0,0.0,1.16,17,3,2,0.58
42.4626,2,0.0,0.08,5,3,1,40.04
42.4687,2,0.0,0.03,19,3,1,40.015
42.473,2,0.0,0.11,10,3,1,40.055
42.4784,2,0.0,0.19,10,3,1,40.095
42.4846,2,0.0,0.43,5,3,1,40.215
42.4907,3,0.0,0.16,21,3,1,60.08
42.4972,2,0.0,0.3,14,3,1,40.15
42.5017,2,0.0,0.26,8,3,1,40.13
42.5064,2,0.0,0.05,2,3,1,40.025
42.5125,2,0.0,0.11,11,3,1,40.055
42.5172,2,0.0,0.03,20,3,1,40.015
42.5217,2,0.0,0.15,53,3,1,40.075
42.527,2,0.0,1.32,40,3,1,40.66
42.5321,2,24.3,3.65,29,3,1,70.985
42.5363,2,0.0,0.07,8,3,1,40.035
42.5429,2,0.0,0.19,10,3,1,40.095
42.5484,2,0.0,0.24,10,3,1,40.12
42.5536,2,0.0,0.38,7,3,1,40.19
42.5587,2,0.0,0.65,10,3,1,40.325
42.5646,2,0.0,0.12,8,3,1,40.06
42.5703,3,0.0,0.73,22,3,1,60.365
42.5774,2,0.0,3.12,11,3,1,41.56
42.5849,3,8.0,1.36,19,3,1,70.28
42.5908,2,0.0,0.09,6,3,1,40.045
42.5972,2,0.0,0.11,6,3,1,40.055
42.6032,2,0.0,0.12,6,3,1,40.06
42.6086,2,0.0,0.3,11,3,1,40.15
42.6133,0,0.0,0.13,29,3,2,0.065
42.6181,2,0.0,1.69,13,3,1,40.845
42.6234,2,0.0,2.06,45,3,1,41.03
42.6298,2,0.0,0.0,10,3,1,40.0
42.6349,2,0.0,0.22,2,3,1,40.11
42.6402,2,95.6,0.43,23,3,0,154.93499999999997
42.6443,2,0.0,0.1,9,3,1,40.05
42.649,0,0.0,0.66,28,3,2,0.33
42.6533,2,0.0,0.52,17,3,1,40.26
42.6576,2,0.0,0.05,8,3,1,40.025
42.6623,2,0.0,0.02,3,3,1,40.01
42.666,0,0.0,1.69,28,3,2,0.845
42.6709,3,0.0,1.03,22,3,1,60.515
42.6764,2,0.0,0.31,25,3,1,40.155
42.682,2,0.0,0.16,6,3,1,40.08
42.6862,0,0.0,1.92,34,3,2,0.96
42.6906,2,0.0,0.04,1,3,1,40.02
42.6964,2,0.0,0.1,15,3,1,40.05
42.7007,2,0.0,0.18,10,3,1,40.09
42.7038,2,0.0,0.08,11,3,1,40.04
42.7084,2,0.0,0.13,8,3,1,40.065
42.7131,2,0.0,0.66,49,3,1,40.33
42.7178,2,0.0,0.13,8,3,1,40.065
42.7223,2,0.0,0.54,13,3,1,40.27
42.7271,2,0.0,0.52,30,3,1,40.26
43.7322,2,0.0,0.78,47,3,1,40.39
43.7394,2,0.0,0.99,17,3,1,40.495
43.7451,2,0.0,0.04,3,3,1,40.02
43.7613,2,4.6,1.9,21,3,1,46.47
43.7696,2,0.0,0.02,3,3,1,40.01
43.7806,3,0.0,0.14,6,3,1,60.07
43.7893,2,0.0,0.81,13,3,1,40.405
43.7965,2,0.0,0.09,3,3,1,40.045
43.8029,2,0.0,0.01,2,3,1,40.005
43.8115,4,0.0,0.42,18,3,0,80.21
43.8211,2,0.0,0.13,10,3,1,40.065
43.8323,2,0.0,0.14,8,3,1,40.07
43.8391,2,0.0,0.01,2,3,1,40.005
43.8447,2,0.0,3.78,79,3,1,41.89
43.8501,2,0.0,0.22,23,3,1,40.11
43.8555,2,0.0,0.24,13,3,1,40.12
43.8599,2,0.0,0.05,6,3,1,40.025
43.8653,2,0.0,0.03,1,3,1,40.015
43.8697,0,0.0,0.09,28,3,2,0.045
43.8746,2,0.0,0.01,2,3,1,40.005
43.8803,1,0.0,0.09,16,3,2,20.045
43.8841,2,0.0,0.09,9,3,1,40.045
43.8882,2,0.0,0.05,9,3,1,40.025
43.8942,2,0.0,0.03,2,3,1,40.015
43.8984,2,0.0,0.3,5,3,1,40.15
43.9027,3,0.0,0.09,21,3,1,60.045
43.9074,2,42.4,1.99,36,3,1,91.875
43.9145,2,0.0,0.34,24,3,1,40.17
43.9189,2,0.0,0.21,8,3,1,40.105
43.9245,2,0.0,0.03,2,3,1,40.015
43.9296,2,0.0,0.63,60,3,1,40.315
43.9335,2,0.0,0.04,4,3,1,40.02
43.9381,2,0.0,0.73,31,1,1,40.365
43.9425,0,0.0,0.32,29,3,2,0.16
43.9471,2,0.0,0.26,31,3,1,40.13
43.9515,2,0.0,0.38,11,3,1,40.19
43.9552,2,0.0,0.0,38,1,1,40.0
43.9612,2,0.0,0.01,17,3,1,40.005
43.9659,2,0.0,0.13,11,3,1,40.065
43.9714,2,0.0,0.3,5,3,1,40.15
43.9769,2,0.0,0.44,48,3,1,40.22
43.9822,2,0.0,0.05,9,3,1,40.025
43.9862,2,0.0,0.08,11,3,1,40.04
43.9905,2,0.0,0.07,24,3,1,40.035
43.995,2,0.0,0.11,7,3,1,40.055
43.9993,2,0.0,0.19,1,3,1,40.095
44.0033,2,0.0,0.06,8,3,1,40.03
44.0096,2,0.0,0.01,17,3,1,40.005
44.015,2,0.0,0.04,3,3,1,40.02
44.0199,0,0.0,1.41,29,3,2,0.705
44.0252,2,0.0,0.04,4,3,1,40.02
44.0292,0,0.0,0.16,29,3,2,0.08
44.0334,2,0.0,0.41,29,3,1,40.205
44.0376,2,0.0,0.01,2,3,1,40.005
44.0442,2,0.0,0.06,9,1,1,40.03
44.0485,2,0.0,0.32,20,3,1,40.16
44.0537,2,0.0,0.19,16,3,1,40.095
44.0595,2,0.0,0.07,2,3,1,40.035
44.0643,4,0.0,0.2,15,3,0,80.1
44.0684,2,0.0,0.22,6,3,1,40.11
44.0727,2,0.0,0.07,3,3,1,40.035
44.0783,2,0.0,0.95,16,1,1,40.475
44.0835,2,0.0,1.13,46,3,1,40.565
44.0878,2,0.0,2.51,27,3,1,41.255
44.093,2,0.0,0.19,7,3,1,40.095
44.0983,2,0.0,0.03,4,3,1,40.015
44.1036,0,0.0,0.08,14,3,2,0.04
44.1102,2,0.0,0.07,8,3,1,40.035
44.1178,2,0.0,0.17,30,3,1,40.085
44.1242,4,0.0,0.07,3,3,0,80.035
44.1296,2,0.0,0.03,3,3,1,40.015
44.1344,2,0.0,0.3,11,3,1,40.15
44.139,0,0.0,0.12,44,3,2,0.06
44.1445,2,0.0,0.14,11,3,1,40.07
44.1482,2,0.0,0.11,8,3,1,40.055
44.1519,2,0.0,0.19,26,3,1,40.095
44.1567,2,0.0,0.87,17,1,1,40.435
44.1625,2,0.0,0.04,5,3,1,40.02
44.1666,2,0.0,0.2,8,3,1,40.1
44.1721,2,0.0,0.8,26,3,1,40.4
44.1782,2,0.0,0.03,2,3,1,40.015
44.1819,3,0.0,0.21,24,3,1,60.105
44.1868,2,0.0,0.05,9,3,1,40.025
44.1913,0,0.0,0.06,28,3,2,0.03
44.1954,0,0.9,1.14,27,3,2,1.65
44.1991,2,0.0,0.08,5,3,1,40.04
44.204,2,0.0,0.03,19,3,1,40.015
44.2095,2,0.0,0.11,10,3,1,40.055
44.2139,2,0.0,0.19,10,3,1,40.095
44.2182,2,0.0,0.43,5,3,1,40.215
44.2234,3,0.0,0.16,21,3,1,60.08
44.2286,2,0.0,0.3,14,3,1,40.15
44.2323,2,0.0,0.26,8,3,1,40.13
44.2366,2,0.0,0.05,2,3,1,40.025
44.2419,2,0.0,0.11,11,3,1,40.055
44.2466,2,0.0,0.03,20,3,1,40.015
44.2517,2,0.0,0.15,53,3,1,40.075
44.2586,2,0.0,1.32,40,3,1,40.66
44.2652,2,31.5,3.63,29,3,1,79.615
44.2695,2,0.0,0.07,8,3,1,40.035
44.275,2,0.0,0.19,10,3,1,40.095
44.2795,2,0.0,0.24,10,3,1,40.12
44.2845,2,0.0,0.38,7,3,1,40.19
44.2885,2,0.0,0.65,10,3,1,40.325
44.2938,2,0.0,0.12,8,3,1,40.06
44.2973,3,0.0,0.73,22,3,1,60.365
44.3018,2,0.0,3.12,11,3,1,41.56
44.3066,3,10.0,1.36,19,3,1,72.68
44.3117,2,0.0,0.09,6,3,1,40.045
44.3164,2,0.0,0.11,6,3,1,40.055
44.3206,2,0.0,0.12,6,3,1,40.06
44.326,2,0.0,0.3,11,3,1,40.15
44.3303,0,0.0,0.13,29,3,2,0.065
44.3349,2,0.0,1.69,13,3,1,40.845
44.3407,2,0.9,2.06,46,3,1,42.11
44.3472,2,0.0,0.0,10,3,1,40.0
44.3557,2,0.0,0.22,2,3,1,40.11
44.3613,2,97.3,0.43,23,3,0,156.975
44.3671,2,0.0,0.1,8,3,1,40.05
44.3724,0,0.0,0.66,28,3,2,0.33
44.3776,2,0.0,0.52,17,3,1,40.26
44.3826,2,0.0,0.05,8,3,1,40.025
44.3873,2,0.0,0.02,3,3,1,40.01
44.3916,0,0.0,1.69,28,3,2,0.845
44.3956,3,0.0,1.03,22,3,1,60.515
44.3992,2,0.0,0.31,25,3,1,40.155
44.4031,2,0.0,0.16,6,3,1,40.08
44.409,0,0.0,1.92,34,3,2,0.96
44.4134,2,0.0,0.04,1,3,1,40.02
44.4177,2,0.0,0.1,15,3,1,40.05
44.4229,2,0.0,0.18,10,3,1,40.09
44.4275,2,0.0,0.08,11,3,1,40.04
44.4322,2,0.0,0.13,8,3,1,40.065
44.4359,2,0.0,0.66,49,3,1,40.33
44.4399,2,0.0,0.13,8,3,1,40.065
44.4449,2,0.0,0.54,13,3,1,40.27
44.4494,2,0.9,0.53,30,3,1,41.345
45.4639,2,0.9,0.78,47,3,1,41.47
45.471,2,0.0,0.99,17,3,1,40.495
45.4767,2,0.0,0.04,3,3,1,40.02
45.4856,2,1.8,1.9,21,3,1,43.11
45.4921,2,0.0,0.02,3,3,1,40.01
45.5013,3,0.0,0.14,6,3,1,60.07
45.5086,2,0.0,0.81,13,3,1,40.405
45.5131,2,0.0,0.09,3,3,1,40.045
45.5219,2,0.0,0.01,2,3,1,40.005
45.5301,4,0.0,0.42,18,3,0,80.21
45.5356,2,0.0,0.13,10,3,1,40.065
45.5414,2,0.0,0.14,8,3,1,40.07
45.5469,2,0.0,0.01,2,3,1,40.005
45.5525,2,0.9,3.78,79,3,1,42.97
45.5585,2,0.0,0.22,23,3,1,40.11
45.563,2,0.0,0.24,13,3,1,40.12
45.5661,2,0.0,0.05,6,3,1,40.025
45.5703,2,0.0,0.03,1,3,1,40.015
45.5761,0,0.0,0.09,28,3,2,0.045
45.5803,2,0.0,0.01,2,3,1,40.005
45.5857,1,0.0,0.09,16,3,2,20.045
45.5913,2,0.0,0.09,9,3,1,40.045
45.5954,2,0.0,0.05,9,3,1,40.025
45.5991,2,0.0,0.03,2,3,1,40.015
45.6037,2,0.0,0.3,5,3,1,40.15
45.6086,3,0.0,0.09,21,3,1,60.045
45.614,2,40.4,1.99,36,3,1,89.475
45.6204,2,0.0,0.34,24,3,1,40.17
45.6266,2,0.0,0.21,8,3,1,40.105
45.6309,2,0.0,0.03,2,3,1,40.015
45.6363,2,0.0,0.63,60,3,1,40.315
45.6421,2,0.0,0.04,4,3,1,40.02
45.6455,2,0.0,0.73,31,1,1,40.365
45.6514,0,0.0,0.32,29,3,2,0.16
45.6565,2,0.0,0.26,31,3,1,40.13
45.6617,2,0.0,0.38,11,3,1,40.19
45.6663,2,0.0,0.0,38,1,1,40.0
45.6711,2,0.0,0.01,17,3,1,40.005
45.6754,2,0.0,0.13,11,3,1,40.065
45.6797,2,0.0,0.3,5,3,1,40.15
45.685,2,0.0,0.44,48,3,1,40.22
45.6897,2,0.0,0.05,9,3,1,40.025
45.6951,2,0.0,0.08,11,3,1,40.04
45.6986,2,0.0,0.07,24,3,1,40.035
45.7031,2,0.0,0.11,7,3,1,40.055
45.7083,2,0.0,0.19,2,3,1,40.095
45.7143,2,0.0,0.06,8,3,1,40.03
45.7186,2,0.0,0.01,17,3,1,40.005
45.722,2,0.0,0.04,3,3,1,40.02
45.7275,0,0.0,1.41,29,3,2,0.705
45.7334,2,0.0,0.04,4,3,1,40.02
45.7454,0,0.0,0.16,29,3,2,0.08
45.7547,2,0.0,0.41,29,3,1,40.205
45.7633,2,0.0,0.01,2,3,1,40.005
45.7683,2,0.0,0.06,9,1,1,40.03
45.773,2,0.0,0.32,20,3,1,40.16
45.7781,2,0.0,0.19,16,3,1,40.095
45.7819,2,0.0,0.07,2,3,1,40.035
45.7863,4,0.0,0.2,15,3,0,80.1
45.7912,2,0.0,0.22,6,3,1,40.11
45.7963,2,0.0,0.07,3,3,1,40.035
45.8009,2,0.0,0.95,16,1,1,40.475
45.8055,2,0.0,1.13,46,3,1,40.565
45.8096,2,0.0,2.51,27,3,1,41.255
45.8153,2,0.0,0.19,7,3,1,40.095
45.8199,2,0.0,0.03,4,3,1,40.015
45.8244,0,0.0,0.08,14,3,2,0.04
45.8295,2,0.0,0.07,8,3,1,40.035
45.8334,2,0.0,0.17,30,3,1,40.085
45.8375,4,0.0,0.07,3,3,0,80.035
45.8437,2,0.0,0.03,3,3,1,40.015
45.8482,2,0.0,0.3,11,3,1,40.15
45.8521,0,0.0,0.12,44,3,2,0.06
45.8572,2,0.0,0.14,11,3,1,40.07
45.8622,2,0.0,0.11,8,3,1,40.055
45.8662,2,0.0,0.19,26,3,1,40.095
45.8699,2,0.0,0.87,17,1,1,40.435
45.8769,2,0.0,0.04,5,3,1,40.02
45.8812,2,0.0,0.2,8,3,1,40.1
45.8861,2,1.8,0.81,26,3,1,42.565
45.892,2,0.0,0.03,2,3,1,40.015
45.8973,3,0.0,0.21,24,3,1,60.105
45.9031,2,0.0,0.05,9,3,1,40.025
45.9101,0,0.0,0.06,28,3,2,0.03
45.9144,0,3.6,1.11,27,3,1,4.875
45.9188,2,0.0,0.08,5,3,1,40.04
45.9233,2,0.0,0.03,19,3,1,40.015
45.9269,2,0.0,0.11,10,3,1,40.055
45.9304,2,0.0,0.19,10,3,1,40.095
45.9348,2,0.0,0.43,5,3,1,40.215
45.9403,3,0.0,0.16,21,3,1,60.08
45.9448,2,0.0,0.3,14,3,1,40.15
45.9488,2,0.0,0.26,8,3,1,40.13
45.9531,2,0.0,0.05,2,3,1,40.025
45.9571,2,0.0,0.11,11,3,1,40.055
45.9625,2,0.0,0.03,20,3,1,40.015
45.9673,2,0.0,0.15,53,3,1,40.075
45.9718,2,1.8,1.32,40,3,1,42.81999999999999
45.9766,2,36.7,3.64,29,3,1,85.85999999999999
45.9802,2,0.0,0.07,8,3,1,40.035
45.9854,2,0.0,0.19,10,3,1,40.095
45.9898,2,0.0,0.24,10,3,1,40.12
45.9947,2,0.0,0.38,7,3,1,40.19
45.9995,2,0.0,0.65,10,3,1,40.325
46.0036,2,0.0,0.12,8,3,1,40.06
46.0087,3,0.0,0.73,22,3,1,60.365
46.0133,2,0.0,3.12,11,3,1,41.56
46.0174,3,8.2,1.36,19,3,1,70.52000000000001
46.0217,2,0.0,0.09,6,3,1,40.045
46.0272,2,0.0,0.11,6,3,1,40.055
46.0326,2,0.0,0.12,6,3,1,40.06
46.0369,2,0.0,0.3,11,3,1,40.15
46.0425,0,0.0,0.13,29,3,2,0.065
46.0471,2,0.0,1.69,13,3,1,40.845
46.0515,2,0.0,2.06,46,3,1,41.03
46.0566,2,0.0,0.0,10,3,1,40.0
46.0611,2,0.0,0.22,2,3,1,40.11
46.0653,2,92.7,0.43,23,3,0,151.455
46.0706,2,0.0,0.1,8,3,1,40.05
46.0748,0,0.0,0.66,28,3,2,0.33
46.0808,2,0.0,0.52,17,3,1,40.26
46.0851,2,0.0,0.05,8,3,1,40.025
46.0898,2,0.0,0.02,3,3,1,40.01
46.0948,0,0.0,1.69,28,3,2,0.845
46.0993,3,0.0,1.03,22,3,1,60.515
46.1029,2,2.8,0.31,25,3,1,43.515
46.1086,2,0.0,0.16,6,3,1,40.08
46.1124,0,0.9,1.92,34,3,2,2.04
46.1165,2,0.0,0.04,1,3,1,40.02
46.1218,2,0.0,0.1,15,3,1,40.05
46.128,2,0.0,0.18,10,3,1,40.09
46.1341,2,0.0,0.08,11,3,1,40.04
46.1398,2,0.0,0.13,8,3,1,40.065
46.1451,2,0.0,0.66,49,3,1,40.33
46.1494,2,0.0,0.13,8,3,1,40.065
46.1539,2,0.0,0.54,13,3,1,40.27
46.1579,2,0.0,0.52,30,3,1,40.26
47.1661,2,0.0,0.78,47,3,1,40.39
47.1753,2,0.0,0.99,17,3,1,40.495
47.1843,2,0.0,0.04,3,3,1,40.02
47.1941,2,3.7,1.9,21,3,1,45.39
47.2038,2,0.0,0.02,3,3,1,40.01
47.2127,3,0.0,0.14,6,3,1,60.07
47.2208,2,0.0,0.81,13,3,1,40.405
47.2298,2,0.0,0.09,3,3,1,40.045
47.2381,2,0.0,0.01,2,3,1,40.005
47.2449,4,0.0,0.42,18,3,0,80.21
47.2542,2,0.0,0.13,10,3,1,40.065
47.2612,2,0.0,0.14,8,3,1,40.07
47.2701,2,0.0,0.01,2,3,1,40.005
47.2774,2,1.8,3.78,79,3,1,44.05
47.2849,2,0.0,0.22,23,3,1,40.11
47.2914,2,0.0,0.24,13,3,1,40.12
47.2972,2,0.0,0.05,6,3,1,40.025
47.302,2,0.0,0.03,1,3,1,40.015
47.3079,0,0.0,0.09,28,3,2,0.045
47.3129,2,0.0,0.01,2,3,1,40.005
47.3179,1,0.0,0.09,16,3,2,20.045
47.3257,2,0.0,0.09,9,3,1,40.045
47.3311,2,0.0,0.05,9,3,1,40.025
47.3379,2,0.0,0.03,2,3,1,40.015
47.3446,2,0.0,0.3,5,3,1,40.15
47.3485,3,0.0,0.09,21,3,1,60.045
47.3526,2,42.3,1.99,36,3,1,91.755
47.3582,2,0.0,0.34,24,3,1,40.17
47.3623,2,0.0,0.21,8,3,1,40.105
47.367,2,0.0,0.03,2,3,1,40.015
47.3724,2,0.0,0.63,60,3,1,40.315
47.3767,2,0.0,0.04,4,3,1,40.02
47.381,2,0.0,0.73,31,1,1,40.365
47.3861,0,0.0,0.32,29,3,2,0.16
47.3913,2,0.0,0.26,31,3,1,40.13
47.397,2,0.9,0.38,11,3,1,41.269999999999996
47.4025,2,0.0,0.0,38,1,1,40.0
47.4088,2,0.0,0.01,17,3,1,40.005
47.4156,2,0.0,0.13,11,3,1,40.065
47.4215,2,0.0,0.3,5,3,1,40.15
47.4271,2,0.0,0.44,48,3,1,40.22
47.4307,2,0.0,0.05,9,3,1,40.025
47.4357,2,0.0,0.08,11,3,1,40.04
47.4418,2,0.0,0.07,24,3,1,40.035
47.4472,2,0.0,0.11,7,3,1,40.055
47.4517,2,0.0,0.19,2,3,1,40.095
47.458,2,0.0,0.06,8,3,1,40.03
47.4629,2,0.0,0.01,17,3,1,40.005
47.4669,2,0.0,0.04,3,3,1,40.02
47.4723,0,0.0,1.41,29,3,2,0.705
47.4773,2,0.0,0.04,4,3,1,40.02
47.482,0,0.0,0.16,29,3,2,0.08
47.4895,2,0.0,0.41,29,3,1,40.205
47.4978,2,0.0,0.01,2,3,1,40.005
47.5062,2,0.0,0.06,9,1,1,40.03
47.5132,2,0.0,0.32,20,3,1,40.16
47.5207,2,0.0,0.19,16,3,1,40.095
47.5284,2,0.0,0.07,2,3,1,40.035
47.5346,4,0.0,0.2,15,3,0,80.1
47.5427,2,0.0,0.22,6,3,1,40.11
47.5492,2,0.0,0.07,3,3,1,40.035
47.5557,2,0.0,0.95,16,1,1,40.475
47.5607,2,0.0,1.13,46,3,1,40.565
47.5672,2,0.0,2.51,27,3,1,41.255
47.5741,2,0.0,0.19,7,3,1,40.095
47.5803,2,0.0,0.03,4,3,1,40.015
47.5862,0,0.0,0.08,14,3,2,0.04
47.5914,2,0.0,0.07,8,3,1,40.035
47.5969,2,0.0,0.17,30,3,1,40.085
47.6016,4,0.0,0.07,3,3,0,80.035
47.6066,2,0.0,0.03,3,3,1,40.015
47.612,2,0.0,0.3,11,3,1,40.15
47.6196,0,0.0,0.12,44,3,2,0.06
47.6263,2,0.0,0.14,11,3,1,40.07
47.6319,2,0.0,0.11,8,3,1,40.055
47.6388,2,0.0,0.19,26,3,1,40.095
47.6434,2,0.0,0.87,17,1,1,40.435
47.648,2,0.9,0.04,5,3,1,41.1
47.6522,2,0.0,0.2,8,3,1,40.1
47.6588,2,0.0,0.81,26,3,1,40.405
47.6645,2,0.0,0.03,2,3,1,40.015
47.6691,3,0.0,0.21,24,3,1,60.105
47.6751,2,0.0,0.05,9,3,1,40.025
47.6802,0,0.0,0.06,28,3,2,0.03
47.6846,0,0.0,1.11,27,3,2,0.555
47.6901,2,0.0,0.08,5,3,1,40.04
47.6953,2,0.0,0.03,19,3,1,40.015
47.7025,2,0.0,0.11,10,3,1,40.055
47.7089,2,0.0,0.19,10,3,1,40.095
47.7147,2,0.0,0.43,5,3,1,40.215
47.7203,3,0.0,0.16,21,3,1,60.08
47.7258,2,0.0,0.3,14,3,1,40.15
47.7301,2,0.0,0.26,8,3,1,40.13
47.735,2,0.0,0.05,2,3,1,40.025
47.7403,2,0.0,0.11,11,3,1,40.055
47.7444,2,0.0,0.03,20,3,1,40.015
47.7491,2,0.0,0.15,53,3,1,40.075
47.7546,2,0.0,1.32,40,3,1,40.66
47.7612,2,29.0,3.64,29,3,1,76.61999999999999
47.766,2,0.0,0.07,8,3,1,40.035
47.7707,2,0.0,0.19,10,3,1,40.095
47.7751,2,0.0,0.24,10,3,1,40.12
47.7806,2,0.0,0.38,7,3,1,40.19
47.785,2,0.0,0.65,10,3,1,40.325
47.7901,2,0.0,0.12,8,3,1,40.06
47.7955,3,0.0,0.73,22,3,1,60.365
47.8015,2,0.0,3.12,11,3,1,41.56
47.8076,3,10.5,1.37,19,3,1,73.285
47.8133,2,0.0,0.09,6,3,1,40.045
47.8189,2,0.0,0.11,6,3,1,40.055
47.8237,2,0.0,0.12,6,3,1,40.06
47.829,2,0.0,0.3,11,3,1,40.15
47.8335,0,0.0,0.13,29,3,2,0.065
47.8393,2,0.9,1.69,13,3,1,41.925
47.8445,2,0.0,2.06,46,3,1,41.03
47.8484,2,0.0,0.0,10,3,1,40.0
47.8533,2,0.0,0.22,2,3,1,40.11
47.8585,2,96.5,0.43,23,3,0,156.01500000000001
47.8633,2,0.0,0.1,8,3,1,40.05
47.8673,0,0.0,0.66,28,3,2,0.33
47.8726,2,0.0,0.52,17,3,1,40.26
47.8779,2,0.0,0.05,8,3,1,40.025
47.8825,2,0.0,0.02,3,3,1,40.01
47.8876,0,0.0,1.69,28,3,2,0.845
47.8932,3,0.0,1.03,22,3,1,60.515
47.8979,2,0.0,0.31,25,3,1,40.155
47.9024,2,0.0,0.16,6,3,1,40.08
