arrival_time,priority_level,cpu_utilization,memory_utilization,num_threads,process_status,target_schedule
38.7718,2,0.0,0.44,48,3,1
38.7774,2,0.0,0.05,9,3,1
38.7825,2,0.0,0.08,11,3,1
38.7866,2,0.0,0.07,24,3,1
38.7909,2,0.0,0.11,7,3,1
38.7955,2,0.0,0.19,2,3,1
38.8005,2,0.0,0.06,8,3,1
38.8049,2,0.0,0.01,17,3,1
38.8117,2,0.0,0.04,3,3,1
38.8171,0,0.0,1.41,29,3,2
38.8225,2,0.0,0.04,4,3,1
38.8276,0,0.0,0.16,29,3,2
38.8339,2,0.0,0.41,29,3,1
38.8383,2,0.0,0.01,2,3,1
38.8434,2,0.0,0.06,9,1,1
38.8483,2,0.0,0.32,20,3,1
38.853,2,0.0,0.19,16,3,1
38.8579,2,0.0,0.07,2,3,1
38.8644,4,0.0,0.2,15,3,0
38.8687,2,0.0,0.22,6,3,1
38.8743,2,0.0,0.07,3,3,1
38.8798,2,0.0,0.95,16,1,1
38.8843,2,0.0,1.13,46,3,1
38.889,2,0.0,2.5,27,3,1
38.8947,2,0.0,0.19,7,3,1
38.9005,2,0.0,0.03,4,3,1
38.9052,0,0.0,0.08,14,3,2
38.9108,2,0.0,0.07,8,3,1
38.9157,2,0.0,0.17,30,3,1
38.9201,4,0.0,0.07,3,3,0
38.9244,2,0.0,0.03,3,3,1
38.9301,2,0.0,0.3,11,3,1
38.934,0,0.0,0.12,44,3,2
38.9381,2,0.0,0.14,11,3,1
38.9434,2,0.0,0.11,8,3,1
38.9489,2,0.0,0.19,26,3,1
38.9542,2,0.0,0.87,17,1,1
38.9613,2,0.9,0.04,5,3,1
38.9683,2,0.0,0.2,8,3,1
38.9743,2,0.0,0.77,15,3,1
38.9822,2,0.0,0.03,2,3,1
38.9875,3,0.0,0.21,24,3,1
38.9933,2,0.0,0.05,9,3,1
38.9984,0,0.0,0.06,28,3,2
39.0048,0,0.0,1.16,17,3,2
39.0099,2,0.0,0.08,5,3,1
39.0151,2,0.0,0.03,19,3,1
39.0184,2,0.0,0.11,10,3,1
39.025,2,0.0,0.19,10,3,1
39.0306,2,0.0,0.44,5,3,1
39.0348,3,0.0,0.16,21,3,1
39.0389,2,0.0,0.3,14,3,1
39.0447,2,0.0,0.26,8,3,1
39.0484,2,0.0,0.05,2,3,1
39.053,2,0.9,0.11,11,3,1
39.0573,2,0.0,0.03,20,3,1
39.0629,2,0.0,0.15,53,3,1
39.0679,2,0.0,1.32,40,3,1
39.0738,2,38.2,3.65,29,3,1
39.0808,2,0.0,0.07,8,3,1
39.0865,2,0.0,0.19,10,3,1
39.0915,2,0.0,0.24,10,3,1
39.0959,2,0.0,0.38,7,3,1
39.1012,2,0.0,0.65,10,3,1
39.105,2,0.0,0.12,8,3,1
39.1093,3,0.0,0.73,22,3,1
39.1134,2,0.0,3.12,11,3,1
39.1175,3,14.5,1.49,19,3,1
39.1226,2,0.0,0.09,6,3,1
39.1286,2,0.0,0.11,6,3,1
39.1327,2,0.0,0.12,6,3,1
39.1378,2,0.0,0.3,11,3,1
39.1443,0,0.0,0.13,29,3,2
39.1488,2,0.0,1.69,13,3,1
39.1551,2,0.0,2.06,45,3,1
39.1612,2,0.0,0.0,10,3,1
39.1647,2,0.0,0.22,2,3,1
39.1701,2,96.4,0.43,23,3,0
39.1759,2,0.0,0.1,8,3,1
39.1813,0,0.0,0.66,28,3,2
39.1867,2,0.0,0.52,17,3,1
39.1911,2,0.0,0.05,8,3,1
39.1962,2,0.0,0.02,3,3,1
39.1999,0,0.0,1.69,28,3,2
39.2052,3,0.0,1.03,22,3,1
39.2093,2,0.0,0.31,25,3,1
39.2149,2,0.0,0.16,6,3,1
39.2192,0,3.6,1.92,34,3,1
39.2241,2,0.0,0.04,1,3,1
39.2286,2,0.0,0.1,15,3,1
39.2324,2,0.0,0.18,10,3,1
39.2365,2,0.0,0.08,11,3,1
39.2407,2,0.0,0.13,8,3,1
39.2468,2,0.0,0.66,49,3,1
39.2505,2,0.0,0.13,8,3,1
39.2549,2,0.0,0.54,13,3,1
39.2591,2,0.0,0.52,30,3,1
40.2646,2,0.0,0.78,47,3,1
40.2734,2,0.0,0.99,17,3,1
40.282,2,0.0,0.04,3,3,1
40.2916,2,1.8,1.9,21,3,1
40.3001,2,0.0,0.02,3,3,1
40.3084,3,0.0,0.14,6,3,1
40.3166,2,0.0,0.81,13,3,1
40.3231,2,0.0,0.09,3,3,1
40.3279,2,0.0,0.01,2,3,1
40.3355,4,0.0,0.42,18,3,0
40.3423,2,0.0,0.13,10,3,1
40.3486,2,0.0,0.14,8,3,1
40.3561,2,0.0,0.01,2,3,1
40.3639,2,0.0,3.78,79,3,1
40.3736,2,0.0,0.22,23,3,1
40.3788,2,0.0,0.24,13,3,1
40.3843,2,0.0,0.05,6,3,1
40.3886,2,0.0,0.03,1,3,1
40.3934,0,0.0,0.09,28,3,2
40.3975,2,0.0,0.01,2,3,1
40.4022,1,0.0,0.09,16,3,2
40.4067,2,0.0,0.09,9,3,1
40.4127,2,0.0,0.05,9,3,1
40.4169,2,0.0,0.03,2,3,1
40.4213,2,0.0,0.3,5,3,1
40.4273,3,0.0,0.09,21,3,1
40.4321,2,40.9,1.99,36,3,1
40.436,2,0.0,0.34,24,3,1
40.4416,2,0.0,0.21,8,3,1
40.4459,2,0.0,0.03,2,3,1
40.4504,2,0.0,0.63,60,3,1
40.4549,2,0.0,0.04,4,3,1
40.4604,2,0.0,0.73,31,1,1
40.4657,0,0.0,0.32,29,3,2
40.4701,2,0.0,0.26,31,3,1
40.4752,2,0.0,0.38,11,3,1
40.4798,2,0.0,0.0,38,1,1
40.4845,2,0.0,0.01,17,3,1
40.4885,2,0.0,0.13,11,3,1
40.4937,2,0.0,0.3,5,3,1
40.5003,2,0.0,0.44,48,3,1
40.5062,2,0.0,0.05,9,3,1
40.5126,2,0.0,0.08,11,3,1
40.5182,2,0.0,0.07,24,3,1
40.5225,2,0.0,0.11,7,3,1
40.5334,2,0.0,0.19,2,3,1
40.5445,2,0.0,0.06,8,3,1
40.5544,2,0.0,0.01,17,3,1
40.5626,2,0.0,0.04,3,3,1
40.5699,0,0.0,1.41,29,3,2
40.5743,2,0.0,0.04,4,3,1
40.5801,0,0.0,0.16,29,3,2
40.584,2,0.0,0.41,29,3,1
40.5878,2,0.0,0.01,2,3,1
40.5933,2,0.0,0.06,9,1,1
40.598,2,0.0,0.31,20,3,1
40.6013,2,0.0,0.19,16,3,1
40.6056,2,0.0,0.07,2,3,1
40.6102,4,0.0,0.2,15,3,0
40.6144,2,0.0,0.22,6,3,1
40.6178,2,0.0,0.07,3,3,1
40.6227,2,0.0,0.95,16,1,1
40.6283,2,0.0,1.13,46,3,1
40.6339,2,0.0,2.5,27,3,1
40.638,2,0.0,0.19,7,3,1
40.6419,2,0.0,0.03,4,3,1
40.647,0,0.0,0.08,14,3,2
40.6508,2,0.0,0.07,8,3,1
40.6546,2,0.0,0.17,30,3,1
40.6597,4,0.0,0.07,3,3,0
40.6639,2,0.0,0.03,3,3,1
40.668,2,0.0,0.3,11,3,1
40.6727,0,0.0,0.12,44,3,2
40.6782,2,0.0,0.14,11,3,1
40.6819,2,0.0,0.11,8,3,1
40.6867,2,0.0,0.19,26,3,1
40.691,2,0.0,0.87,17,1,1
40.696,2,0.0,0.04,5,3,1
40.7007,2,0.0,0.2,8,3,1
40.7048,2,0.0,0.77,15,3,1
40.7093,2,0.0,0.03,2,3,1
40.7143,3,0.0,0.21,24,3,1
40.7199,2,0.0,0.05,9,3,1
40.7243,0,0.0,0.06,28,3,2
40.7294,0,0.9,1.16,17,3,2
40.7338,2,0.0,0.08,5,3,1
40.7379,2,0.0,0.03,19,3,1
40.7421,2,0.0,0.11,10,3,1
40.7464,2,0.0,0.19,10,3,1
40.7497,2,0.0,0.44,5,3,1
40.754,3,0.0,0.16,21,3,1
40.7591,2,0.0,0.3,14,3,1
40.7642,2,0.0,0.26,8,3,1
40.7681,2,0.0,0.05,2,3,1
40.7742,2,0.0,0.11,11,3,1
40.7787,2,0.0,0.03,20,3,1
40.7834,2,0.0,0.15,53,3,1
40.7884,2,0.0,1.32,40,3,1
40.7942,2,31.5,3.65,29,3,1
40.7994,2,0.0,0.07,8,3,1
40.804,2,0.0,0.19,10,3,1
40.8091,2,0.0,0.24,10,3,1
40.814,2,0.0,0.38,7,3,1
40.8187,2,0.0,0.65,10,3,1
40.8252,2,0.0,0.12,8,3,1
40.8321,3,0.0,0.73,22,3,1
40.8362,2,0.0,3.12,11,3,1
40.8405,3,9.1,1.36,19,3,1
40.8445,2,0.0,0.09,6,3,1
40.8492,2,0.0,0.11,6,3,1
40.8525,2,0.0,0.12,6,3,1
40.8579,2,0.0,0.3,11,3,1
40.8626,0,0.0,0.13,29,3,2
40.8666,2,0.0,1.69,13,3,1
40.8709,2,0.9,2.06,45,3,1
40.8763,2,0.0,0.0,10,3,1
40.8807,2,0.0,0.22,2,3,1
40.8857,2,97.3,0.43,23,3,0
40.8892,2,0.0,0.1,8,3,1
40.8944,0,0.0,0.66,28,3,2
40.8982,2,0.0,0.52,17,3,1
40.9024,2,0.0,0.05,8,3,1
40.9078,2,0.0,0.02,3,3,1
40.9138,0,0.0,1.69,28,3,2
40.9188,3,0.0,1.03,22,3,1
40.9265,2,0.0,0.31,25,3,1
40.9323,2,0.0,0.16,6,3,1
40.9375,0,0.0,1.92,34,3,2
40.9452,2,0.0,0.04,1,3,1
40.9534,2,0.0,0.1,15,3,1
40.9612,2,0.0,0.18,10,3,1
40.9705,2,0.0,0.08,11,3,1
40.9787,2,0.0,0.13,8,3,1
40.985,2,0.0,0.66,49,3,1
40.9931,2,0.0,0.13,8,3,1
41.0019,2,0.0,0.54,13,3,1
41.0093,2,0.0,0.52,30,3,1
42.0192,2,0.0,0.78,47,3,1
42.0278,2,0.0,0.99,17,3,1
42.0385,2,0.0,0.04,3,3,1
42.0444,2,1.8,1.9,21,3,1
42.0553,2,0.0,0.02,3,3,1
42.063,3,0.0,0.14,6,3,1
42.0708,2,0.0,0.81,13,3,1
42.078,2,0.0,0.09,3,3,1
42.0834,2,0.0,0.01,2,3,1
42.0875,4,0.0,0.42,18,3,0
42.0926,2,0.0,0.13,10,3,1
42.0971,2,0.0,0.14,8,3,1
42.1034,2,0.0,0.01,2,3,1
42.1094,2,0.0,3.78,79,3,1
42.1156,2,0.0,0.22,23,3,1
42.1232,2,0.0,0.24,13,3,1
42.1286,2,0.0,0.05,6,3,1
42.1329,2,0.0,0.03,1,3,1
42.137,0,0.0,0.09,28,3,2
42.1421,2,0.0,0.01,2,3,1
42.1471,1,0.0,0.09,16,3,2
42.1518,2,0.0,0.09,9,3,1
42.1569,2,0.0,0.05,9,3,1
42.1621,2,0.0,0.03,2,3,1
42.167,2,0.0,0.3,5,3,1
42.1714,3,0.0,0.09,21,3,1
42.1776,2,41.1,1.99,36,3,1
42.1822,2,0.0,0.34,24,3,1
42.1863,2,0.0,0.21,8,3,1
42.1906,2,0.0,0.03,2,3,1
42.1953,2,0.0,0.63,60,3,1
42.199,2,0.0,0.04,4,3,1
42.2032,2,0.0,0.73,31,1,1
42.2089,0,0.0,0.32,29,3,2
42.2141,2,0.0,0.26,31,3,1
42.2192,2,0.0,0.38,11,3,1
42.2236,2,0.0,0.0,38,1,1
42.2286,2,0.0,0.01,17,3,1
42.2331,2,0.0,0.13,11,3,1
42.2375,2,0.0,0.3,5,3,1
42.2425,2,0.0,0.44,48,3,1
42.2468,2,0.0,0.05,9,3,1
42.2513,2,0.0,0.08,11,3,1
42.2549,2,0.0,0.07,24,3,1
42.2612,2,0.0,0.11,7,3,1
42.2656,2,0.0,0.19,2,3,1
42.2694,2,0.0,0.06,8,3,1
42.2751,2,0.0,0.01,17,3,1
42.2805,2,0.0,0.04,3,3,1
42.2852,0,0.0,1.41,29,3,2
42.2888,2,0.0,0.04,4,3,1
42.2942,0,0.0,0.16,29,3,2
42.2987,2,0.0,0.41,29,3,1
42.3028,2,0.0,0.01,2,3,1
42.3089,2,0.0,0.06,9,1,1
42.3145,2,0.0,0.32,20,3,1
42.3188,2,0.0,0.19,16,3,1
42.324,2,0.0,0.07,2,3,1
42.3287,4,0.0,0.2,15,3,0
42.333,2,0.0,0.22,6,3,1
42.3367,2,0.0,0.07,3,3,1
42.341,2,0.0,0.95,16,1,1
42.3458,2,0.0,1.13,46,3,1
42.3496,2,0.0,2.5,27,3,1
42.3544,2,0.0,0.19,7,3,1
42.3597,2,0.0,0.03,4,3,1
42.3647,0,0.0,0.08,14,3,2
42.37,2,0.0,0.07,8,3,1
42.374,2,0.0,0.17,30,3,1
42.3794,4,0.0,0.07,3,3,0
42.3832,2,0.0,0.03,3,3,1
42.3873,2,0.0,0.3,11,3,1
42.3932,0,0.0,0.12,44,3,2
42.3977,2,0.0,0.14,11,3,1
42.4028,2,0.0,0.11,8,3,1
42.4086,2,0.0,0.19,26,3,1
42.4141,2,0.0,0.87,17,1,1
42.4191,2,0.0,0.04,5,3,1
42.4237,2,0.0,0.2,8,3,1
42.4286,2,0.0,0.77,15,3,1
42.4341,2,0.0,0.03,2,3,1
42.4383,3,0.0,0.21,24,3,1
42.4447,2,0.0,0.05,9,3,1
42.4506,0,0.0,0.06,28,3,2
42.4567,0,0.0,1.16,17,3,2
42.4626,2,0.0,0.08,5,3,1
42.4687,2,0.0,0.03,19,3,1
42.473,2,0.0,0.11,10,3,1
42.4784,2,0.0,0.19,10,3,1
42.4846,2,0.0,0.43,5,3,1
42.4907,3,0.0,0.16,21,3,1
42.4972,2,0.0,0.3,14,3,1
42.5017,2,0.0,0.26,8,3,1
42.5064,2,0.0,0.05,2,3,1
42.5125,2,0.0,0.11,11,3,1
42.5172,2,0.0,0.03,20,3,1
42.5217,2,0.0,0.15,53,3,1
42.527,2,0.0,1.32,40,3,1
42.5321,2,24.3,3.65,29,3,1
42.5363,2,0.0,0.07,8,3,1
42.5429,2,0.0,0.19,10,3,1
42.5484,2,0.0,0.24,10,3,1
42.5536,2,0.0,0.38,7,3,1
42.5587,2,0.0,0.65,10,3,1
42.5646,2,0.0,0.12,8,3,1
42.5703,3,0.0,0.73,22,3,1
42.5774,2,0.0,3.12,11,3,1
42.5849,3,8.0,1.36,19,3,1
42.5908,2,0.0,0.09,6,3,1
42.5972,2,0.0,0.11,6,3,1
42.6032,2,0.0,0.12,6,3,1
42.6086,2,0.0,0.3,11,3,1
42.6133,0,0.0,0.13,29,3,2
42.6181,2,0.0,1.69,13,3,1
42.6234,2,0.0,2.06,45,3,1
42.6298,2,0.0,0.0,10,3,1
42.6349,2,0.0,0.22,2,3,1
42.6402,2,95.6,0.43,23,3,0
42.6443,2,0.0,0.1,9,3,1
42.649,0,0.0,0.66,28,3,2
42.6533,2,0.0,0.52,17,3,1
42.6576,2,0.0,0.05,8,3,1
42.6623,2,0.0,0.02,3,3,1
42.666,0,0.0,1.69,28,3,2
42.6709,3,0.0,1.03,22,3,1
42.6764,2,0.0,0.31,25,3,1
42.682,2,0.0,0.16,6,3,1
42.6862,0,0.0,1.92,34,3,2
42.6906,2,0.0,0.04,1,3,1
42.6964,2,0.0,0.1,15,3,1
42.7007,2,0.0,0.18,10,3,1
42.7038,2,0.0,0.08,11,3,1
42.7084,2,0.0,0.13,8,3,1
42.7131,2,0.0,0.66,49,3,1
42.7178,2,0.0,0.13,8,3,1
42.7223,2,0.0,0.54,13,3,1
42.7271,2,0.0,0.52,30,3,1
43.7322,2,0.0,0.78,47,3,1
43.7394,2,0.0,0.99,17,3,1
43.7451,2,0.0,0.04,3,3,1
43.7613,2,4.6,1.9,21,3,1
43.7696,2,0.0,0.02,3,3,1
43.7806,3,0.0,0.14,6,3,1
43.7893,2,0.0,0.81,13,3,1
43.7965,2,0.0,0.09,3,3,1
43.8029,2,0.0,0.01,2,3,1
43.8115,4,0.0,0.42,18,3,0
43.8211,2,0.0,0.13,10,3,1
43.8323,2,0.0,0.14,8,3,1
43.8391,2,0.0,0.01,2,3,1
43.8447,2,0.0,3.78,79,3,1
43.8501,2,0.0,0.22,23,3,1
43.8555,2,0.0,0.24,13,3,1
43.8599,2,0.0,0.05,6,3,1
43.8653,2,0.0,0.03,1,3,1
43.8697,0,0.0,0.09,28,3,2
43.8746,2,0.0,0.01,2,3,1
43.8803,1,0.0,0.09,16,3,2
43.8841,2,0.0,0.09,9,3,1
43.8882,2,0.0,0.05,9,3,1
43.8942,2,0.0,0.03,2,3,1
43.8984,2,0.0,0.3,5,3,1
43.9027,3,0.0,0.09,21,3,1
43.9074,2,42.4,1.99,36,3,1
43.9145,2,0.0,0.34,24,3,1
43.9189,2,0.0,0.21,8,3,1
43.9245,2,0.0,0.03,2,3,1
43.9296,2,0.0,0.63,60,3,1
43.9335,2,0.0,0.04,4,3,1
43.9381,2,0.0,0.73,31,1,1
43.9425,0,0.0,0.32,29,3,2
43.9471,2,0.0,0.26,31,3,1
43.9515,2,0.0,0.38,11,3,1
43.9552,2,0.0,0.0,38,1,1
43.9612,2,0.0,0.01,17,3,1
43.9659,2,0.0,0.13,11,3,1
43.9714,2,0.0,0.3,5,3,1
43.9769,2,0.0,0.44,48,3,1
43.9822,2,0.0,0.05,9,3,1
43.9862,2,0.0,0.08,11,3,1
43.9905,2,0.0,0.07,24,3,1
43.995,2,0.0,0.11,7,3,1
43.9993,2,0.0,0.19,1,3,1
44.0033,2,0.0,0.06,8,3,1
44.0096,2,0.0,0.01,17,3,1
44.015,2,0.0,0.04,3,3,1
44.0199,0,0.0,1.41,29,3,2
44.0252,2,0.0,0.04,4,3,1
44.0292,0,0.0,0.16,29,3,2
44.0334,2,0.0,0.41,29,3,1
44.0376,2,0.0,0.01,2,3,1
44.0442,2,0.0,0.06,9,1,1
44.0485,2,0.0,0.32,20,3,1
44.0537,2,0.0,0.19,16,3,1
44.0595,2,0.0,0.07,2,3,1
44.0643,4,0.0,0.2,15,3,0
44.0684,2,0.0,0.22,6,3,1
44.0727,2,0.0,0.07,3,3,1
44.0783,2,0.0,0.95,16,1,1
44.0835,2,0.0,1.13,46,3,1
44.0878,2,0.0,2.51,27,3,1
44.093,2,0.0,0.19,7,3,1
44.0983,2,0.0,0.03,4,3,1
44.1036,0,0.0,0.08,14,3,2
44.1102,2,0.0,0.07,8,3,1
44.1178,2,0.0,0.17,30,3,1
44.1242,4,0.0,0.07,3,3,0
44.1296,2,0.0,0.03,3,3,1
44.1344,2,0.0,0.3,11,3,1
44.139,0,0.0,0.12,44,3,2
44.1445,2,0.0,0.14,11,3,1
44.1482,2,0.0,0.11,8,3,1
44.1519,2,0.0,0.19,26,3,1
44.1567,2,0.0,0.87,17,1,1
44.1625,2,0.0,0.04,5,3,1
44.1666,2,0.0,0.2,8,3,1
44.1721,2,0.0,0.8,26,3,1
44.1782,2,0.0,0.03,2,3,1
44.1819,3,0.0,0.21,24,3,1
44.1868,2,0.0,0.05,9,3,1
44.1913,0,0.0,0.06,28,3,2
44.1954,0,0.9,1.14,27,3,2
44.1991,2,0.0,0.08,5,3,1
44.204,2,0.0,0.03,19,3,1
44.2095,2,0.0,0.11,10,3,1
44.2139,2,0.0,0.19,10,3,1
44.2182,2,0.0,0.43,5,3,1
44.2234,3,0.0,0.16,21,3,1
44.2286,2,0.0,0.3,14,3,1
44.2323,2,0.0,0.26,8,3,1
44.2366,2,0.0,0.05,2,3,1
44.2419,2,0.0,0.11,11,3,1
44.2466,2,0.0,0.03,20,3,1
44.2517,2,0.0,0.15,53,3,1
44.2586,2,0.0,1.32,40,3,1
44.2652,2,31.5,3.63,29,3,1
44.2695,2,0.0,0.07,8,3,1
44.275,2,0.0,0.19,10,3,1
44.2795,2,0.0,0.24,10,3,1
44.2845,2,0.0,0.38,7,3,1
44.2885,2,0.0,0.65,10,3,1
44.2938,2,0.0,0.12,8,3,1
44.2973,3,0.0,0.73,22,3,1
44.3018,2,0.0,3.12,11,3,1
44.3066,3,10.0,1.36,19,3,1
44.3117,2,0.0,0.09,6,3,1
44.3164,2,0.0,0.11,6,3,1
44.3206,2,0.0,0.12,6,3,1
44.326,2,0.0,0.3,11,3,1
44.3303,0,0.0,0.13,29,3,2
44.3349,2,0.0,1.69,13,3,1
44.3407,2,0.9,2.06,46,3,1
44.3472,2,0.0,0.0,10,3,1
44.3557,2,0.0,0.22,2,3,1
44.3613,2,97.3,0.43,23,3,0
44.3671,2,0.0,0.1,8,3,1
44.3724,0,0.0,0.66,28,3,2
44.3776,2,0.0,0.52,17,3,1
44.3826,2,0.0,0.05,8,3,1
44.3873,2,0.0,0.02,3,3,1
44.3916,0,0.0,1.69,28,3,2
44.3956,3,0.0,1.03,22,3,1
44.3992,2,0.0,0.31,25,3,1
44.4031,2,0.0,0.16,6,3,1
44.409,0,0.0,1.92,34,3,2
44.4134,2,0.0,0.04,1,3,1
44.4177,2,0.0,0.1,15,3,1
44.4229,2,0.0,0.18,10,3,1
44.4275,2,0.0,0.08,11,3,1
44.4322,2,0.0,0.13,8,3,1
44.4359,2,0.0,0.66,49,3,1
44.4399,2,0.0,0.13,8,3,1
44.4449,2,0.0,0.54,13,3,1
44.4494,2,0.9,0.53,30,3,1
45.4639,2,0.9,0.78,47,3,1
45.471,2,0.0,0.99,17,3,1
45.4767,2,0.0,0.04,3,3,1
45.4856,2,1.8,1.9,21,3,1
45.4921,2,0.0,0.02,3,3,1
45.5013,3,0.0,0.14,6,3,1
45.5086,2,0.0,0.81,13,3,1
45.5131,2,0.0,0.09,3,3,1
45.5219,2,0.0,0.01,2,3,1
45.5301,4,0.0,0.42,18,3,0
45.5356,2,0.0,0.13,10,3,1
45.5414,2,0.0,0.14,8,3,1
45.5469,2,0.0,0.01,2,3,1
45.5525,2,0.9,3.78,79,3,1
45.5585,2,0.0,0.22,23,3,1
45.563,2,0.0,0.24,13,3,1
45.5661,2,0.0,0.05,6,3,1
45.5703,2,0.0,0.03,1,3,1
45.5761,0,0.0,0.09,28,3,2
45.5803,2,0.0,0.01,2,3,1
45.5857,1,0.0,0.09,16,3,2
45.5913,2,0.0,0.09,9,3,1
45.5954,2,0.0,0.05,9,3,1
45.5991,2,0.0,0.03,2,3,1
45.6037,2,0.0,0.3,5,3,1
45.6086,3,0.0,0.09,21,3,1
45.614,2,40.4,1.99,36,3,1
45.6204,2,0.0,0.34,24,3,1
45.6266,2,0.0,0.21,8,3,1
45.6309,2,0.0,0.03,2,3,1
45.6363,2,0.0,0.63,60,3,1
45.6421,2,0.0,0.04,4,3,1
45.6455,2,0.0,0.73,31,1,1
45.6514,0,0.0,0.32,29,3,2
45.6565,2,0.0,0.26,31,3,1
45.6617,2,0.0,0.38,11,3,1
45.6663,2,0.0,0.0,38,1,1
45.6711,2,0.0,0.01,17,3,1
45.6754,2,0.0,0.13,11,3,1
45.6797,2,0.0,0.3,5,3,1
45.685,2,0.0,0.44,48,3,1
45.6897,2,0.0,0.05,9,3,1
45.6951,2,0.0,0.08,11,3,1
45.6986,2,0.0,0.07,24,3,1
45.7031,2,0.0,0.11,7,3,1
45.7083,2,0.0,0.19,2,3,1
45.7143,2,0.0,0.06,8,3,1
45.7186,2,0.0,0.01,17,3,1
45.722,2,0.0,0.04,3,3,1
45.7275,0,0.0,1.41,29,3,2
45.7334,2,0.0,0.04,4,3,1
45.7454,0,0.0,0.16,29,3,2
45.7547,2,0.0,0.41,29,3,1
45.7633,2,0.0,0.01,2,3,1
45.7683,2,0.0,0.06,9,1,1
45.773,2,0.0,0.32,20,3,1
45.7781,2,0.0,0.19,16,3,1
45.7819,2,0.0,0.07,2,3,1
45.7863,4,0.0,0.2,15,3,0
45.7912,2,0.0,0.22,6,3,1
45.7963,2,0.0,0.07,3,3,1
45.8009,2,0.0,0.95,16,1,1
45.8055,2,0.0,1.13,46,3,1
45.8096,2,0.0,2.51,27,3,1
45.8153,2,0.0,0.19,7,3,1
45.8199,2,0.0,0.03,4,3,1
45.8244,0,0.0,0.08,14,3,2
45.8295,2,0.0,0.07,8,3,1
45.8334,2,0.0,0.17,30,3,1
45.8375,4,0.0,0.07,3,3,0
45.8437,2,0.0,0.03,3,3,1
45.8482,2,0.0,0.3,11,3,1
45.8521,0,0.0,0.12,44,3,2
45.8572,2,0.0,0.14,11,3,1
45.8622,2,0.0,0.11,8,3,1
45.8662,2,0.0,0.19,26,3,1
45.8699,2,0.0,0.87,17,1,1
45.8769,2,0.0,0.04,5,3,1
45.8812,2,0.0,0.2,8,3,1
45.8861,2,1.8,0.81,26,3,1
45.892,2,0.0,0.03,2,3,1
45.8973,3,0.0,0.21,24,3,1
45.9031,2,0.0,0.05,9,3,1
45.9101,0,0.0,0.06,28,3,2
45.9144,0,3.6,1.11,27,3,1
45.9188,2,0.0,0.08,5,3,1
45.9233,2,0.0,0.03,19,3,1
45.9269,2,0.0,0.11,10,3,1
45.9304,2,0.0,0.19,10,3,1
45.9348,2,0.0,0.43,5,3,1
45.9403,3,0.0,0.16,21,3,1
45.9448,2,0.0,0.3,14,3,1
45.9488,2,0.0,0.26,8,3,1
45.9531,2,0.0,0.05,2,3,1
45.9571,2,0.0,0.11,11,3,1
45.9625,2,0.0,0.03,20,3,1
45.9673,2,0.0,0.15,53,3,1
45.9718,2,1.8,1.32,40,3,1
45.9766,2,36.7,3.64,29,3,1
45.9802,2,0.0,0.07,8,3,1
45.9854,2,0.0,0.19,10,3,1
45.9898,2,0.0,0.24,10,3,1
45.9947,2,0.0,0.38,7,3,1
45.9995,2,0.0,0.65,10,3,1
46.0036,2,0.0,0.12,8,3,1
46.0087,3,0.0,0.73,22,3,1
46.0133,2,0.0,3.12,11,3,1
46.0174,3,8.2,1.36,19,3,1
46.0217,2,0.0,0.09,6,3,1
46.0272,2,0.0,0.11,6,3,1
46.0326,2,0.0,0.12,6,3,1
46.0369,2,0.0,0.3,11,3,1
46.0425,0,0.0,0.13,29,3,2
46.0471,2,0.0,1.69,13,3,1
46.0515,2,0.0,2.06,46,3,1
46.0566,2,0.0,0.0,10,3,1
46.0611,2,0.0,0.22,2,3,1
46.0653,2,92.7,0.43,23,3,0
46.0706,2,0.0,0.1,8,3,1
46.0748,0,0.0,0.66,28,3,2
46.0808,2,0.0,0.52,17,3,1
46.0851,2,0.0,0.05,8,3,1
46.0898,2,0.0,0.02,3,3,1
46.0948,0,0.0,1.69,28,3,2
46.0993,3,0.0,1.03,22,3,1
46.1029,2,2.8,0.31,25,3,1
46.1086,2,0.0,0.16,6,3,1
46.1124,0,0.9,1.92,34,3,2
46.1165,2,0.0,0.04,1,3,1
46.1218,2,0.0,0.1,15,3,1
46.128,2,0.0,0.18,10,3,1
46.1341,2,0.0,0.08,11,3,1
46.1398,2,0.0,0.13,8,3,1
46.1451,2,0.0,0.66,49,3,1
46.1494,2,0.0,0.13,8,3,1
46.1539,2,0.0,0.54,13,3,1
46.1579,2,0.0,0.52,30,3,1
47.1661,2,0.0,0.78,47,3,1
47.1753,2,0.0,0.99,17,3,1
47.1843,2,0.0,0.04,3,3,1
47.1941,2,3.7,1.9,21,3,1
47.2038,2,0.0,0.02,3,3,1
47.2127,3,0.0,0.14,6,3,1
47.2208,2,0.0,0.81,13,3,1
47.2298,2,0.0,0.09,3,3,1
47.2381,2,0.0,0.01,2,3,1
47.2449,4,0.0,0.42,18,3,0
47.2542,2,0.0,0.13,10,3,1
47.2612,2,0.0,0.14,8,3,1
47.2701,2,0.0,0.01,2,3,1
47.2774,2,1.8,3.78,79,3,1
47.2849,2,0.0,0.22,23,3,1
47.2914,2,0.0,0.24,13,3,1
47.2972,2,0.0,0.05,6,3,1
47.302,2,0.0,0.03,1,3,1
47.3079,0,0.0,0.09,28,3,2
47.3129,2,0.0,0.01,2,3,1
47.3179,1,0.0,0.09,16,3,2
47.3257,2,0.0,0.09,9,3,1
